Format Version,1.23,Take Name,601_no1,Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2023-04-13 07.39.33.825 午征ECapture Start Frame,835242,Total Frames in Take,73413,Total Exported Frames,72923,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
, ,,,,,,,,,,,,,,,,,,,,,
,Type,Marker,Marker,Marker,,,,,,,,,,,,,,,,,,
,Name,Unlabeled 2255,Unlabeled 2255,Unlabeled 2255,,,,,,,,,,,,,,,,,,
,ID,1E2D05B9E45472311EE,1E2D05B9E45472311EE,1E2D05B9E45472311EE,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,,,,,,,,,,,,,,,,,,
6286,62.86,2.840215,1.478355,1.120016,,,,,,,,,,,,,,,,,,
6287,62.87,2.823461,1.48105,1.099317,,,,,,,,,,,,,,,,,,
6288,62.88,2.806558,1.483717,1.078946,,,,,,,,,,,,,,,,,,
6289,62.89,2.789502,1.486346,1.058918,,,,,,,,,,,,,,,,,,
6290,62.9,2.772288,1.488927,1.039251,,,,,,,,,,,,,,,,,,
6291,62.91,2.754912,1.491449,1.01996,,,,,,,,,,,,,,,,,,
6292,62.92,2.737369,1.493902,1.001065,,,,,,,,,,,,,,,,,,
6293,62.93,2.719656,1.496276,0.982581,,,,,,,,,,,,,,,,,,
6294,62.94,2.701766,1.498559,0.964529,,,,,,,,,,,,,,,,,,
6295,62.95,2.683698,1.500743,0.946926,,,,,,,,,,,,,,,,,,
6296,62.96,2.665446,1.502816,0.929791,,,,,,,,,,,,,,,,,,
6297,62.97,2.647008,1.504769,0.913144,,,,,,,,,,,,,,,,,,
6298,62.98,2.628381,1.506592,0.897003,,,,,,,,,,,,,,,,,,
6299,62.99,2.609562,1.508276,0.881389,,,,,,,,,,,,,,,,,,
6300,63,2.590549,1.509812,0.86632,,,,,,,,,,,,,,,,,,
6301,63.01,2.571341,1.511191,0.851815,,,,,,,,,,,,,,,,,,
6302,63.02,2.551936,1.512405,0.837895,,,,,,,,,,,,,,,,,,
6303,63.03,2.532335,1.513446,0.824577,,,,,,,,,,,,,,,,,,
6304,63.04,2.512539,1.514308,0.811881,,,,,,,,,,,,,,,,,,
6305,63.05,2.492549,1.514985,0.799822,,,,,,,,,,,,,,,,,,
6306,63.06,2.472368,1.51547,0.788419,,,,,,,,,,,,,,,,,,
6307,63.07,2.452,1.51576,0.777688,,,,,,,,,,,,,,,,,,
6308,63.08,2.431448,1.515849,0.767643,,,,,,,,,,,,,,,,,,
6309,63.09,2.410718,1.515735,0.758299,,,,,,,,,,,,,,,,,,
6310,63.1,2.389817,1.515415,0.749669,,,,,,,,,,,,,,,,,,
6311,63.11,2.36875,1.514887,0.741764,,,,,,,,,,,,,,,,,,
6312,63.12,2.347527,1.51415,0.734595,,,,,,,,,,,,,,,,,,
6313,63.13,2.326154,1.513205,0.728172,,,,,,,,,,,,,,,,,,
6314,63.14,2.30464,1.512051,0.722501,,,,,,,,,,,,,,,,,,
6315,63.15,2.282995,1.51069,0.717591,,,,,,,,,,,,,,,,,,
6316,63.16,2.261229,1.509125,0.713445,,,,,,,,,,,,,,,,,,
6317,63.17,2.23935,1.507357,0.710069,,,,,,,,,,,,,,,,,,
6318,63.18,2.217369,1.505391,0.707463,,,,,,,,,,,,,,,,,,
6319,63.19,2.195296,1.50323,0.70563,,,,,,,,,,,,,,,,,,
6320,63.2,2.17314,1.500878,0.704568,,,,,,,,,,,,,,,,,,
6321,63.21,2.150912,1.49834,0.704276,,,,,,,,,,,,,,,,,,
6322,63.22,2.128621,1.495623,0.704751,,,,,,,,,,,,,,,,,,
6323,63.23,2.106277,1.492729,0.705988,,,,,,,,,,,,,,,,,,
6324,63.24,2.083889,1.489668,0.70798,,,,,,,,,,,,,,,,,,
6325,63.25,2.061465,1.486444,0.71072,,,,,,,,,,,,,,,,,,
6326,63.26,2.039013,1.483064,0.714199,,,,,,,,,,,,,,,,,,
6327,63.27,2.016541,1.479538,0.718405,,,,,,,,,,,,,,,,,,
6328,63.28,1.994056,1.475872,0.723328,,,,,,,,,,,,,,,,,,
6329,63.29,1.971564,1.472075,0.728953,,,,,,,,,,,,,,,,,,
6330,63.3,1.949069,1.468158,0.735266,,,,,,,,,,,,,,,,,,
6331,63.31,1.926577,1.464129,0.742251,,,,,,,,,,,,,,,,,,
6332,63.32,1.904091,1.46,0.749891,,,,,,,,,,,,,,,,,,
6333,63.33,1.881614,1.455781,0.758168,,,,,,,,,,,,,,,,,,
6334,63.34,1.859148,1.451483,0.767064,,,,,,,,,,,,,,,,,,
6335,63.35,1.836694,1.447118,0.776557,,,,,,,,,,,,,,,,,,
6336,63.36,1.814253,1.442698,0.786629,,,,,,,,,,,,,,,,,,
6337,63.37,1.791825,1.438235,0.797257,,,,,,,,,,,,,,,,,,
6338,63.38,1.769411,1.433741,0.80842,,,,,,,,,,,,,,,,,,
6339,63.39,1.747008,1.429229,0.820096,,,,,,,,,,,,,,,,,,
6340,63.4,1.724616,1.42471,0.832264,,,,,,,,,,,,,,,,,,
6341,63.41,1.702233,1.420199,0.8449,,,,,,,,,,,,,,,,,,
6342,63.42,1.679856,1.415707,0.857982,,,,,,,,,,,,,,,,,,
6343,63.43,1.657485,1.411247,0.871487,,,,,,,,,,,,,,,,,,
6344,63.44,1.635116,1.406832,0.885395,,,,,,,,,,,,,,,,,,
6345,63.45,1.612746,1.402474,0.899683,,,,,,,,,,,,,,,,,,
6346,63.46,1.590375,1.398188,0.91433,,,,,,,,,,,,,,,,,,
6347,63.47,1.567998,1.393984,0.929316,,,,,,,,,,,,,,,,,,
6348,63.48,1.545615,1.389877,0.94462,,,,,,,,,,,,,,,,,,
6349,63.49,1.523223,1.385879,0.960223,,,,,,,,,,,,,,,,,,
6350,63.5,1.50082,1.382003,0.976107,,,,,,,,,,,,,,,,,,
6351,63.51,1.478405,1.37826,0.992255,,,,,,,,,,,,,,,,,,
6352,63.52,1.455978,1.374662,1.008649,,,,,,,,,,,,,,,,,,
6353,63.53,1.433539,1.37122,1.025275,,,,,,,,,,,,,,,,,,
6354,63.54,1.411088,1.367945,1.042116,,,,,,,,,,,,,,,,,,
6355,63.55,1.388626,1.364846,1.05916,,,,,,,,,,,,,,,,,,
6356,63.56,1.366156,1.361932,1.076395,,,,,,,,,,,,,,,,,,
6357,63.57,1.343681,1.359211,1.093808,,,,,,,,,,,,,,,,,,
6358,63.58,1.321207,1.356688,1.111391,,,,,,,,,,,,,,,,,,
6359,63.59,1.298739,1.35437,1.129135,,,,,,,,,,,,,,,,,,
6360,63.6,1.276284,1.35226,1.147034,,,,,,,,,,,,,,,,,,
6361,63.61,1.253851,1.350362,1.165081,,,,,,,,,,,,,,,,,,
6362,63.62,1.23145,1.348677,1.183272,,,,,,,,,,,,,,,,,,
6363,63.63,1.209092,1.347208,1.201605,,,,,,,,,,,,,,,,,,
6364,63.64,1.18679,1.345953,1.220079,,,,,,,,,,,,,,,,,,
6365,63.65,1.164558,1.344913,1.238692,,,,,,,,,,,,,,,,,,
6366,63.66,1.14241,1.344086,1.257446,,,,,,,,,,,,,,,,,,
6367,63.67,1.120362,1.34347,1.276341,,,,,,,,,,,,,,,,,,
6368,63.68,1.09843,1.343063,1.295379,,,,,,,,,,,,,,,,,,
6369,63.69,1.076631,1.34286,1.314563,,,,,,,,,,,,,,,,,,
6370,63.7,1.054983,1.34286,1.333895,,,,,,,,,,,,,,,,,,
6371,63.71,1.033504,1.343056,1.353378,,,,,,,,,,,,,,,,,,
6372,63.72,1.012212,1.343445,1.373015,,,,,,,,,,,,,,,,,,
6373,63.73,0.991125,1.344022,1.392809,,,,,,,,,,,,,,,,,,
6374,63.74,0.970262,1.344782,1.412762,,,,,,,,,,,,,,,,,,
6375,63.75,0.949641,1.345718,1.432878,,,,,,,,,,,,,,,,,,
6376,63.76,0.929281,1.346825,1.453158,,,,,,,,,,,,,,,,,,
6377,63.77,0.909198,1.348098,1.473606,,,,,,,,,,,,,,,,,,
6378,63.78,0.88941,1.349529,1.494221,,,,,,,,,,,,,,,,,,
6379,63.79,0.869934,1.351113,1.515006,,,,,,,,,,,,,,,,,,
6380,63.8,0.850787,1.352842,1.535962,,,,,,,,,,,,,,,,,,
6381,63.81,0.831985,1.354711,1.557089,,,,,,,,,,,,,,,,,,
6382,63.82,0.813542,1.356711,1.578388,,,,,,,,,,,,,,,,,,
6383,63.83,0.795475,1.358836,1.599857,,,,,,,,,,,,,,,,,,
6384,63.84,0.777796,1.361079,1.621497,,,,,,,,,,,,,,,,,,
6385,63.85,0.760521,1.363432,1.643308,,,,,,,,,,,,,,,,,,
6386,63.86,0.743661,1.365886,1.665287,,,,,,,,,,,,,,,,,,
6387,63.87,0.727231,1.368435,1.687433,,,,,,,,,,,,,,,,,,
6388,63.88,0.711241,1.371069,1.709745,,,,,,,,,,,,,,,,,,
6389,63.89,0.695702,1.37378,1.732221,,,,,,,,,,,,,,,,,,
6390,63.9,0.680627,1.376561,1.754858,,,,,,,,,,,,,,,,,,
6391,63.91,0.666023,1.379402,1.777653,,,,,,,,,,,,,,,,,,
6392,63.92,0.651901,1.382296,1.800603,,,,,,,,,,,,,,,,,,
6393,63.93,0.638269,1.385235,1.823704,,,,,,,,,,,,,,,,,,
6394,63.94,0.625133,1.38821,1.846951,,,,,,,,,,,,,,,,,,
6395,63.95,0.6125,1.391215,1.87034,,,,,,,,,,,,,,,,,,
6396,63.96,0.600376,1.394241,1.893865,,,,,,,,,,,,,,,,,,
6397,63.97,0.588764,1.397283,1.917521,,,,,,,,,,,,,,,,,,
6398,63.98,0.577669,1.400333,1.941303,,,,,,,,,,,,,,,,,,
6399,63.99,0.567091,1.403385,1.965203,,,,,,,,,,,,,,,,,,
6400,64,0.557033,1.406435,1.989216,,,,,,,,,,,,,,,,,,
6401,64.01,0.547494,1.409476,2.013335,,,,,,,,,,,,,,,,,,
6402,64.02,0.538473,1.412503,2.037553,,,,,,,,,,,,,,,,,,
6403,64.03,0.529969,1.415513,2.061865,,,,,,,,,,,,,,,,,,
6404,64.04,0.521978,1.418502,2.086264,,,,,,,,,,,,,,,,,,
6405,64.05,0.514496,1.421466,2.110743,,,,,,,,,,,,,,,,,,
6406,64.06,0.507518,1.424403,2.135297,,,,,,,,,,,,,,,,,,
6407,64.07,0.501037,1.42731,2.159919,,,,,,,,,,,,,,,,,,
6408,64.08,0.495047,1.430187,2.184605,,,,,,,,,,,,,,,,,,
6409,64.09,0.489539,1.433032,2.209347,,,,,,,,,,,,,,,,,,
6410,64.1,0.484504,1.435845,2.234142,,,,,,,,,,,,,,,,,,
6411,64.11,0.479933,1.438627,2.258983,,,,,,,,,,,,,,,,,,
6412,64.12,0.475813,1.441379,2.283864,,,,,,,,,,,,,,,,,,
6413,64.13,0.472134,1.444104,2.308782,,,,,,,,,,,,,,,,,,
6414,64.14,0.468881,1.446803,2.33373,,,,,,,,,,,,,,,,,,
6415,64.15,0.466042,1.449482,2.358703,,,,,,,,,,,,,,,,,,
6416,64.16,0.463602,1.452142,2.383695,,,,,,,,,,,,,,,,,,
6417,64.17,0.461544,1.454789,2.408701,,,,,,,,,,,,,,,,,,
6418,64.18,0.459853,1.457428,2.433715,,,,,,,,,,,,,,,,,,
6419,64.19,0.458511,1.460063,2.458732,,,,,,,,,,,,,,,,,,
6420,64.2,0.457501,1.462701,2.483747,,,,,,,,,,,,,,,,,,
6421,64.21,0.456805,1.465346,2.508752,,,,,,,,,,,,,,,,,,
6422,64.22,0.456404,1.468004,2.533743,,,,,,,,,,,,,,,,,,
6423,64.23,0.456282,1.470681,2.558714,,,,,,,,,,,,,,,,,,
6424,64.24,0.45642,1.473382,2.583661,,,,,,,,,,,,,,,,,,
6425,64.25,0.456802,1.47611,2.608576,,,,,,,,,,,,,,,,,,
6426,64.26,0.45741,1.478872,2.633455,,,,,,,,,,,,,,,,,,
6427,64.27,0.458231,1.481669,2.658293,,,,,,,,,,,,,,,,,,
6428,64.28,0.459251,1.484505,2.683084,,,,,,,,,,,,,,,,,,
6429,64.29,0.460458,1.487381,2.707824,,,,,,,,,,,,,,,,,,
6430,64.3,0.46184,1.490298,2.732507,,,,,,,,,,,,,,,,,,
6431,64.31,0.463389,1.493255,2.757128,,,,,,,,,,,,,,,,,,
6432,64.32,0.465098,1.496251,2.781681,,,,,,,,,,,,,,,,,,
6433,64.33,0.466961,1.499283,2.80616,,,,,,,,,,,,,,,,,,
6434,64.34,0.468974,1.502349,2.830561,,,,,,,,,,,,,,,,,,
6435,64.35,0.471134,1.505443,2.854877,,,,,,,,,,,,,,,,,,
6436,64.36,0.473442,1.508561,2.879101,,,,,,,,,,,,,,,,,,
6437,64.37,0.475897,1.511698,2.903227,,,,,,,,,,,,,,,,,,
6438,64.38,0.478502,1.514847,2.927248,,,,,,,,,,,,,,,,,,
6439,64.39,0.481263,1.518001,2.951155,,,,,,,,,,,,,,,,,,
6440,64.4,0.484185,1.521155,2.974942,,,,,,,,,,,,,,,,,,
6441,64.41,0.487275,1.524302,2.998601,,,,,,,,,,,,,,,,,,
6442,64.42,0.490545,1.527433,3.022121,,,,,,,,,,,,,,,,,,
6443,64.43,0.494005,1.530543,3.045496,,,,,,,,,,,,,,,,,,
6444,64.44,0.497669,1.533625,3.068715,,,,,,,,,,,,,,,,,,
6445,64.45,0.501552,1.536671,3.091768,,,,,,,,,,,,,,,,,,
6446,64.46,0.50567,1.539674,3.114645,,,,,,,,,,,,,,,,,,
6447,64.47,0.510041,1.542628,3.137337,,,,,,,,,,,,,,,,,,
6448,64.48,0.514684,1.545525,3.159832,,,,,,,,,,,,,,,,,,
6449,64.49,0.519619,1.548359,3.18212,,,,,,,,,,,,,,,,,,
6450,64.5,0.524867,1.551122,3.204188,,,,,,,,,,,,,,,,,,
6451,64.51,0.530448,1.553807,3.226026,,,,,,,,,,,,,,,,,,
6452,64.52,0.536383,1.556406,3.247621,,,,,,,,,,,,,,,,,,
6453,64.53,0.542695,1.558913,3.268961,,,,,,,,,,,,,,,,,,
6454,64.54,0.549403,1.561319,3.290035,,,,,,,,,,,,,,,,,,
6455,64.55,0.556527,1.563617,3.310829,,,,,,,,,,,,,,,,,,
6456,64.56,0.564087,1.565799,3.331333,,,,,,,,,,,,,,,,,,
6457,64.57,0.572099,1.567857,3.351533,,,,,,,,,,,,,,,,,,
6458,64.58,0.580581,1.569783,3.371419,,,,,,,,,,,,,,,,,,
6459,64.59,0.589546,1.57157,3.390977,,,,,,,,,,,,,,,,,,
6460,64.6,0.599008,1.573212,3.410197,,,,,,,,,,,,,,,,,,
6461,64.61,0.608978,1.574701,3.429067,,,,,,,,,,,,,,,,,,
6462,64.62,0.619465,1.576032,3.447576,,,,,,,,,,,,,,,,,,
6463,64.63,0.630475,1.577201,3.465713,,,,,,,,,,,,,,,,,,
6464,64.64,0.642015,1.578203,3.483468,,,,,,,,,,,,,,,,,,
6465,64.65,0.654086,1.579036,3.50083,,,,,,,,,,,,,,,,,,
6466,64.66,0.666692,1.579698,3.517791,,,,,,,,,,,,,,,,,,
6467,64.67,0.679831,1.580187,3.534339,,,,,,,,,,,,,,,,,,
6468,64.68,0.693503,1.580503,3.550467,,,,,,,,,,,,,,,,,,
6469,64.69,0.707704,1.580646,3.566166,,,,,,,,,,,,,,,,,,
6470,64.7,0.722431,1.580618,3.581427,,,,,,,,,,,,,,,,,,
6471,64.71,0.737678,1.580419,3.596243,,,,,,,,,,,,,,,,,,
6472,64.72,0.753439,1.580053,3.610605,,,,,,,,,,,,,,,,,,
6473,64.73,0.769706,1.579522,3.624506,,,,,,,,,,,,,,,,,,
6474,64.74,0.786472,1.57883,3.637942,,,,,,,,,,,,,,,,,,
6475,64.75,0.803728,1.57798,3.650905,,,,,,,,,,,,,,,,,,
6476,64.76,0.821465,1.576977,3.66339,,,,,,,,,,,,,,,,,,
6477,64.77,0.839671,1.575827,3.675393,,,,,,,,,,,,,,,,,,
6478,64.78,0.858337,1.574536,3.686912,,,,,,,,,,,,,,,,,,
6479,64.79,0.877451,1.57311,3.697944,,,,,,,,,,,,,,,,,,
6480,64.8,0.897003,1.571556,3.708487,,,,,,,,,,,,,,,,,,
6481,64.81,0.916979,1.569884,3.718542,,,,,,,,,,,,,,,,,,
6482,64.82,0.937369,1.5681,3.728108,,,,,,,,,,,,,,,,,,
6483,64.83,0.958161,1.566214,3.737189,,,,,,,,,,,,,,,,,,
6484,64.84,0.979344,1.564235,3.745785,,,,,,,,,,,,,,,,,,
6485,64.85,1.000905,1.562171,3.753902,,,,,,,,,,,,,,,,,,
6486,64.86,1.022834,1.560031,3.761542,,,,,,,,,,,,,,,,,,
6487,64.87,1.045121,1.557823,3.768711,,,,,,,,,,,,,,,,,,
6488,64.88,1.067754,1.555556,3.775415,,,,,,,,,,,,,,,,,,
6489,64.89,1.090724,1.553238,3.781659,,,,,,,,,,,,,,,,,,
6490,64.9,1.114021,1.550875,3.787452,,,,,,,,,,,,,,,,,,
6491,64.91,1.137636,1.548475,3.792801,,,,,,,,,,,,,,,,,,
6492,64.92,1.161559,1.546046,3.797717,,,,,,,,,,,,,,,,,,
6493,64.93,1.185782,1.543594,3.80221,,,,,,,,,,,,,,,,,,
6494,64.94,1.210296,1.541128,3.806292,,,,,,,,,,,,,,,,,,
6495,64.95,1.235094,1.538654,3.809975,,,,,,,,,,,,,,,,,,
6496,64.96,1.260167,1.53618,3.813273,,,,,,,,,,,,,,,,,,
6497,64.97,1.285508,1.533715,3.816203,,,,,,,,,,,,,,,,,,
6498,64.98,1.31111,1.531268,3.818779,,,,,,,,,,,,,,,,,,
6499,64.99,1.336966,1.528845,3.82102,,,,,,,,,,,,,,,,,,
6500,65,1.363068,1.526456,3.822942,,,,,,,,,,,,,,,,,,
6501,65.01,1.389409,1.524109,3.824564,,,,,,,,,,,,,,,,,,
6502,65.02,1.415984,1.521813,3.825905,,,,,,,,,,,,,,,,,,
6503,65.03,1.442785,1.519574,3.826983,,,,,,,,,,,,,,,,,,
6504,65.04,1.469806,1.517401,3.827817,,,,,,,,,,,,,,,,,,
6505,65.05,1.49704,1.515298,3.828427,,,,,,,,,,,,,,,,,,
6506,65.06,1.52448,1.513273,3.82883,,,,,,,,,,,,,,,,,,
6507,65.07,1.552121,1.511329,3.829043,,,,,,,,,,,,,,,,,,
6508,65.08,1.579954,1.509468,3.829084,,,,,,,,,,,,,,,,,,
6509,65.09,1.607973,1.507694,3.828967,,,,,,,,,,,,,,,,,,
6510,65.1,1.636172,1.506006,3.828705,,,,,,,,,,,,,,,,,,
6511,65.11,1.664544,1.504404,3.828312,,,,,,,,,,,,,,,,,,
6512,65.12,1.693081,1.502885,3.827797,,,,,,,,,,,,,,,,,,
6513,65.13,1.721779,1.501447,3.82717,,,,,,,,,,,,,,,,,,
6514,65.14,1.750628,1.500086,3.826437,,,,,,,,,,,,,,,,,,
6515,65.15,1.779623,1.498797,3.825605,,,,,,,,,,,,,,,,,,
6516,65.16,1.808757,1.497574,3.824678,,,,,,,,,,,,,,,,,,
6517,65.17,1.838022,1.496413,3.82366,,,,,,,,,,,,,,,,,,
6518,65.18,1.86741,1.495307,3.822553,,,,,,,,,,,,,,,,,,
6519,65.19,1.896915,1.494252,3.821357,,,,,,,,,,,,,,,,,,
6520,65.2,1.926529,1.493242,3.820075,,,,,,,,,,,,,,,,,,
6521,65.21,1.956243,1.492271,3.818705,,,,,,,,,,,,,,,,,,
6522,65.22,1.98605,1.491336,3.817245,,,,,,,,,,,,,,,,,,
6523,65.23,2.015939,1.490434,3.815695,,,,,,,,,,,,,,,,,,
6524,65.24,2.045902,1.489561,3.81405,,,,,,,,,,,,,,,,,,
6525,65.25,2.07593,1.488715,3.812307,,,,,,,,,,,,,,,,,,
6526,65.26,2.106012,1.487897,3.81046,,,,,,,,,,,,,,,,,,
6527,65.27,2.136138,1.487106,3.808505,,,,,,,,,,,,,,,,,,
6528,65.28,2.166296,1.486344,3.806435,,,,,,,,,,,,,,,,,,
6529,65.29,2.196476,1.485614,3.804243,,,,,,,,,,,,,,,,,,
6530,65.3,2.226666,1.48492,3.80192,,,,,,,,,,,,,,,,,,
6531,65.31,2.256852,1.484267,3.799459,,,,,,,,,,,,,,,,,,
6532,65.32,2.287024,1.483662,3.796849,,,,,,,,,,,,,,,,,,
6533,65.33,2.317166,1.483112,3.794081,,,,,,,,,,,,,,,,,,
6534,65.34,2.347266,1.482624,3.791141,,,,,,,,,,,,,,,,,,
6535,65.35,2.37731,1.482209,3.788017,,,,,,,,,,,,,,,,,,
6536,65.36,2.407281,1.481874,3.784695,,,,,,,,,,,,,,,,,,
6537,65.37,2.437167,1.481629,3.781158,,,,,,,,,,,,,,,,,,
6538,65.38,2.46695,1.481483,3.777391,,,,,,,,,,,,,,,,,,
6539,65.39,2.496614,1.481445,3.773374,,,,,,,,,,,,,,,,,,
6540,65.4,2.526143,1.481523,3.769089,,,,,,,,,,,,,,,,,,
6541,65.41,2.555519,1.481726,3.764515,,,,,,,,,,,,,,,,,,
6542,65.42,2.584726,1.482059,3.759634,,,,,,,,,,,,,,,,,,
6543,65.43,2.613744,1.482528,3.754424,,,,,,,,,,,,,,,,,,
6544,65.44,2.642556,1.483138,3.748865,,,,,,,,,,,,,,,,,,
6545,65.45,2.671144,1.483894,3.742939,,,,,,,,,,,,,,,,,,
6546,65.46,2.699488,1.484796,3.736627,,,,,,,,,,,,,,,,,,
6547,65.47,2.727571,1.485847,3.729911,,,,,,,,,,,,,,,,,,
6548,65.48,2.755375,1.487046,3.722775,,,,,,,,,,,,,,,,,,
6549,65.49,2.782882,1.488393,3.715204,,,,,,,,,,,,,,,,,,
6550,65.5,2.810074,1.489884,3.707186,,,,,,,,,,,,,,,,,,
6551,65.51,2.836934,1.491516,3.698708,,,,,,,,,,,,,,,,,,
6552,65.52,2.863446,1.493285,3.689763,,,,,,,,,,,,,,,,,,
6553,65.53,2.889593,1.495183,3.680341,,,,,,,,,,,,,,,,,,
6554,65.54,2.91536,1.497206,3.670438,,,,,,,,,,,,,,,,,,
6555,65.55,2.940732,1.499346,3.66005,,,,,,,,,,,,,,,,,,
6556,65.56,2.965696,1.501594,3.649176,,,,,,,,,,,,,,,,,,
6557,65.57,2.990238,1.503941,3.637814,,,,,,,,,,,,,,,,,,
6558,65.58,3.014344,1.50638,3.625966,,,,,,,,,,,,,,,,,,
6559,65.59,3.038004,1.508899,3.613634,,,,,,,,,,,,,,,,,,
6560,65.6,3.061205,1.511489,3.600823,,,,,,,,,,,,,,,,,,
6561,65.61,3.083938,1.51414,3.587537,,,,,,,,,,,,,,,,,,
6562,65.62,3.106193,1.516841,3.573781,,,,,,,,,,,,,,,,,,
6563,65.63,3.12796,1.519582,3.559561,,,,,,,,,,,,,,,,,,
6564,65.64,3.149232,1.522351,3.544885,,,,,,,,,,,,,,,,,,
6565,65.65,3.170001,1.525138,3.52976,,,,,,,,,,,,,,,,,,
6566,65.66,3.190261,1.527931,3.514194,,,,,,,,,,,,,,,,,,
6567,65.67,3.210006,1.53072,3.498194,,,,,,,,,,,,,,,,,,
6568,65.68,3.22923,1.533493,3.481768,,,,,,,,,,,,,,,,,,
6569,65.69,3.247931,1.536241,3.464927,,,,,,,,,,,,,,,,,,
6570,65.7,3.266103,1.538953,3.447678,,,,,,,,,,,,,,,,,,
6571,65.71,3.283744,1.54162,3.430031,,,,,,,,,,,,,,,,,,
6572,65.72,3.300853,1.54423,3.411994,,,,,,,,,,,,,,,,,,
6573,65.73,3.317428,1.546776,3.393577,,,,,,,,,,,,,,,,,,
6574,65.74,3.333469,1.549248,3.374789,,,,,,,,,,,,,,,,,,
6575,65.75,3.348974,1.551637,3.35564,,,,,,,,,,,,,,,,,,
6576,65.76,3.363945,1.553935,3.336138,,,,,,,,,,,,,,,,,,
6577,65.77,3.378381,1.556133,3.316294,,,,,,,,,,,,,,,,,,
6578,65.78,3.392284,1.558224,3.296116,,,,,,,,,,,,,,,,,,
6579,65.79,3.405655,1.560199,3.275613,,,,,,,,,,,,,,,,,,
6580,65.8,3.418495,1.562051,3.254795,,,,,,,,,,,,,,,,,,
6581,65.81,3.430806,1.563772,3.233671,,,,,,,,,,,,,,,,,,
6582,65.82,3.442591,1.565354,3.21225,,,,,,,,,,,,,,,,,,
6583,65.83,3.453852,1.566791,3.19054,,,,,,,,,,,,,,,,,,
6584,65.84,3.464592,1.568075,3.168551,,,,,,,,,,,,,,,,,,
6585,65.85,3.474816,1.569202,3.14629,,,,,,,,,,,,,,,,,,
6586,65.86,3.484527,1.570166,3.123766,,,,,,,,,,,,,,,,,,
6587,65.87,3.493731,1.570962,3.100987,,,,,,,,,,,,,,,,,,
6588,65.88,3.502435,1.571589,3.07796,,,,,,,,,,,,,,,,,,
6589,65.89,3.510644,1.572043,3.054693,,,,,,,,,,,,,,,,,,
6590,65.9,3.518366,1.572325,3.031191,,,,,,,,,,,,,,,,,,
6591,65.91,3.525608,1.572436,3.007463,,,,,,,,,,,,,,,,,,
6592,65.92,3.53238,1.572376,2.983513,,,,,,,,,,,,,,,,,,
6593,65.93,3.538688,1.572148,2.959348,,,,,,,,,,,,,,,,,,
6594,65.94,3.544541,1.571756,2.934973,,,,,,,,,,,,,,,,,,
6595,65.95,3.549948,1.571205,2.910392,,,,,,,,,,,,,,,,,,
6596,65.96,3.554916,1.570498,2.885611,,,,,,,,,,,,,,,,,,
6597,65.97,3.559454,1.569642,2.860634,,,,,,,,,,,,,,,,,,
6598,65.98,3.563569,1.568642,2.835464,,,,,,,,,,,,,,,,,,
6599,65.99,3.567268,1.567503,2.810106,,,,,,,,,,,,,,,,,,
6600,66,3.570558,1.566231,2.784564,,,,,,,,,,,,,,,,,,
6601,66.01,3.573447,1.564834,2.758839,,,,,,,,,,,,,,,,,,
6602,66.02,3.57594,1.563316,2.732937,,,,,,,,,,,,,,,,,,
6603,66.03,3.578043,1.561685,2.70686,,,,,,,,,,,,,,,,,,
6604,66.04,3.579762,1.559946,2.680611,,,,,,,,,,,,,,,,,,
6605,66.05,3.581102,1.558105,2.654192,,,,,,,,,,,,,,,,,,
6606,66.06,3.582069,1.55617,2.627607,,,,,,,,,,,,,,,,,,
6607,66.07,3.582666,1.554147,2.600858,,,,,,,,,,,,,,,,,,
6608,66.08,3.582898,1.552041,2.573948,,,,,,,,,,,,,,,,,,
6609,66.09,3.58277,1.549859,2.546881,,,,,,,,,,,,,,,,,,
6610,66.1,3.582284,1.547607,2.519659,,,,,,,,,,,,,,,,,,
6611,66.11,3.581445,1.545291,2.492285,,,,,,,,,,,,,,,,,,
6612,66.12,3.580256,1.542917,2.464763,,,,,,,,,,,,,,,,,,
6613,66.13,3.57872,1.540492,2.437098,,,,,,,,,,,,,,,,,,
6614,66.14,3.57684,1.538021,2.409292,,,,,,,,,,,,,,,,,,
6615,66.15,3.57462,1.535509,2.381349,,,,,,,,,,,,,,,,,,
6616,66.16,3.572062,1.532964,2.353276,,,,,,,,,,,,,,,,,,
6617,66.17,3.569171,1.530392,2.325074,,,,,,,,,,,,,,,,,,
6618,66.18,3.565948,1.527797,2.296751,,,,,,,,,,,,,,,,,,
6619,66.19,3.562397,1.525188,2.268311,,,,,,,,,,,,,,,,,,
6620,66.2,3.558521,1.522571,2.239759,,,,,,,,,,,,,,,,,,
6621,66.21,3.554322,1.519952,2.211102,,,,,,,,,,,,,,,,,,
6622,66.22,3.549803,1.51734,2.182343,,,,,,,,,,,,,,,,,,
6623,66.23,3.544969,1.51474,2.153491,,,,,,,,,,,,,,,,,,
6624,66.24,3.539819,1.512162,2.12455,,,,,,,,,,,,,,,,,,
6625,66.25,3.534359,1.509613,2.095528,,,,,,,,,,,,,,,,,,
